id,created_at,original_text,clean_text,polarity,subjectivity,favorite_count,retweet_count,possibly_sensitive,hashtags,user_mentions,place
1304361517459148800,Fri Sep 11 10:09:54 +0000 2020,Competition terms and conditions: 👇👇 #CleanAirForAll #CleanAirJoburg #Unepafrica #unepas. ^PS https://t.co/QHEH659vAj,Competition terms conditions ^PS,0.0,0.0,6,3,False,"CleanAirForAll, CleanAirJoburg, Unepafrica, unepas",,
1303004696408469505,Mon Sep 07 16:18:22 +0000 2020,International Clean Day Air...let’s reduce our carbon footprint #CleanAirForAll #cleanairjoburg @CleanerJoburg @COJ @CityofJoburgZA @JHBWater  @CityPowerJhb https://t.co/TRI4WIuO7C,International Clean Day Air ... let ’ reduce carbon footprint,0.18333333333333335,0.35000000000000003,2,0,False,"CleanAirForAll, cleanairjoburg","CleanerJoburg, COJ, CityofJoburgZA, JHBWater, CityPowerJhb","Sandton, South Africa"
1301496214983245825,Thu Sep 03 12:24:12 +0000 2020,"Air pollution can cause serious health problems such as cancer, reproductive complications, and birth defects. Let us work together to stop air pollution for our health and for the future generations #CleanAirForAll #CleanAirJoburg #CleanAirTshwane ^FN https://t.co/T2j6FptXkN",Air pollution cause serious health problems cancer reproductive complications birth defects Let us work together stop air pollution health future generations ^FN,-0.16666666666666666,0.3958333333333333,2,2,False,"CleanAirForAll, CleanAirJoburg, CleanAirTshwane",,"Johannesburg, South Africa"
1304410947004633089,Fri Sep 11 13:26:19 +0000 2020,"@CityofJoburgZA I definitely use Shopping bags all the time
I don't smoke 
We reuse,reduce and recycle around my community
We also use public transport most of us
#CleanAirForAll
#CleanAirJoburg
#Unepafrika 
#unepas",I definitely use Shopping bags time I n't smoke We reuse reduce recycle around community We also use public transport us,0.0,0.2833333333333333,0,0,,"CleanAirForAll, CleanAirJoburg, Unepafrika, unepas",CityofJoburgZA,"Johannesburg, South Africa"
1297448638902415361,Sun Aug 23 08:20:35 +0000 2020,"Sunday morning walk, still winning at life. 
#LateWinter #Trees #Nature #Sun #lollipop #LockdownLevel2 #WinterinSouthAfrica #Hoodie #hat #blueskies https://t.co/NgxIzUQSs5",Sunday morning walk still winning life,0.5,0.75,0,0,False,"LateWinter, Trees, Nature, Sun, lollipop, LockdownLevel2, WinterinSouthAfrica, Hoodie, hat, blueskies",,"Johannesburg, South Africa"
1301857213263339521,Fri Sep 04 12:18:41 +0000 2020,"@mphomoerane @CityPowerJhb @COJ @CityofJoburgZA @CleanerJoburg @JHBWater • Avoid using lots of harsh chemicals.
• Conserve energy – turn off lights and electric appliances when not in use.

 @COJ #CleanAirForAll #CleanAirJoburg/#CleanairJoburg #unepafrica #unepas @CityofJoburgZA @CityPowerJhb @CleanerJoburg @JHBWater",• Avoid using lots harsh chemicals • Conserve energy – turn lights electric appliances use,-0.2,0.7,2,0,,"CleanAirForAll, CleanAirJoburg, CleanairJoburg, unepafrica, unepas","mphomoerane, CityPowerJhb, COJ, CityofJoburgZA, CleanerJoburg, JHBWater, COJ, CityofJoburgZA, CityPowerJhb, CleanerJoburg, JHBWater",
1303008544585850882,Mon Sep 07 16:33:40 +0000 2020,"Loving all these ideas and suggestions and hearing what many people are doing to combat their own pollution footprint. 

We all deserve #CleanAirForAll #CleanAirForBlueSkies #WorldCleanAirDay #SolutionToPollution #Health https://t.co/TpkhCDf7SC",Loving ideas suggestions hearing many people combat pollution footprint We deserve,0.55,0.725,7,8,False,"CleanAirForAll, CleanAirForBlueSkies, WorldCleanAirDay, SolutionToPollution, Health",,"Johannesburg, South Africa"
1303283342046101505,Tue Sep 08 10:45:37 +0000 2020,"It's one month to #CleanAirDay! Today we launch the UK's first ever personal Air Pollution Calculator 🧮

The Calculator helps you work out your impact on #airpollution and the steps you can take to reduce it.

Check it out here:  
https://t.co/B5PIyaxUKR  

#BuildBackCleanerAir https://t.co/Xb7G04tct6",It 's one month Today launch UK 's first ever personal Air Pollution Calculator 🧮 The Calculator helps work impact steps take reduce Check,0.125,0.31666666666666665,42,33,False,"CleanAirDay, airpollution, BuildBackCleanerAir",,
1308324675332771841,Tue Sep 22 08:38:04 +0000 2020,"CLEANER AIR 🏞 
= HEALTH CHILDREN AND ADULTS 🤗
= CLEANER COMMUNITIES,
PLANTS, TREES and the Entire BIODIVERSITY🐸🐟🐛🦋🌻
Impacting #FOODSECURITY 🌾

#CleanAirDay 
#UsedOilForGood #UsedOil4Good 
#TreatAtTheSource  #biodiversity 
#GlobalGoals https://t.co/glUEeE9ExZ",CLEANER AIR HEALTH CHILDREN AND ADULTS 🤗 CLEANER COMMUNITIES PLANTS TREES Entire BIODIVERSITY🦋 Impacting,0.0,0.625,0,0,False,"FOODSECURITY, CleanAirDay, UsedOilForGood, UsedOil4Good, TreatAtTheSource, biodiversity, GlobalGoals",,"Johannesburg, South Africa"
1302879170196799488,Mon Sep 07 07:59:35 +0000 2020,"Today is International Day of Clean Air for Blue Skies, simply World #CleanAir Day. We continue through our @GhanaAQ project and leveraging on the potential of low cost air quality sensors to clean the air in urban areas of Ghana.",Today International Day Clean Air Blue Skies simply World Day We continue project leveraging potential low cost air quality sensors clean air urban areas Ghana,0.09166666666666667,0.3946428571428572,15,4,,CleanAir,GhanaAQ,"Central, Ghana"
1302881730295201792,Mon Sep 07 08:09:45 +0000 2020,"On this first World #CleanAir Day, am excited to announce that through the efforts of @subu_caps #Accra now has a reference grade NO2 monitor @GhanaAQ @alfelix123 @CleanAirJ https://t.co/gaMUdYHYNJ",On first World Day excited announce efforts reference grade NO2 monitor,0.3125,0.5416666666666666,40,9,False,"CleanAir, Accra","subu_caps, GhanaAQ, alfelix123, CleanAirJ","Central, Ghana"
1313139981364408323,Mon Oct 05 15:32:23 +0000 2020,"You of all people should know the importance of preserving what is left of Ghana’s dwindling natural habitats. #Atewa is an important ecosystem which houses several endangered species and is the source of drinking water for over 5 million Ghanaians. 
@LeoDiCaprio  @yvonnenelsongh",You people know importance preserving left Ghana ’ dwindling natural habitats important ecosystem houses several endangered species source drinking water 5 million Ghanaians,0.125,0.35,7,7,,Atewa,"LeoDiCaprio, yvonnenelsongh",
1302915754430472193,Mon Sep 07 10:24:57 +0000 2020,"Air Pollution is responsible for approximately 7 million deaths annually around the world. 
Everyone deserves a breath of Fresh,Clean air!👏👏👏👏

#WorldCleanAirDay https://t.co/rK170Cy7fj",Air Pollution responsible approximately 7 million deaths annually around world Everyone deserves breath Fresh Clean air,0.11666666666666667,0.5875,2,0,False,WorldCleanAirDay,,"Accra, Ghana"
1302856625963692033,Mon Sep 07 06:30:00 +0000 2020,"Today is the first-ever #WorldCleanAirDay!

Clean air is important for health, productivity, the economy and the environment.
With the European Green Deal, we want to cut dangerous emissions and reach a zero-pollution environment for all. Find out how here ↓

#EUGreenDeal",Today first-ever Clean air important health productivity economy environment With European Green Deal want cut dangerous emissions reach zero-pollution environment Find ↓,-0.006666666666666665,0.58,813,372,,"WorldCleanAirDay, EUGreenDeal",,
1310842749860679680,Tue Sep 29 07:24:00 +0000 2020,"#ClimateChange #GretaThunberg #cleanairforall #collectiveaction #ocean #CO2emissions 
#ClimateEmergency #greenlife #beach #veganlife #SaveTheChildren 

Let’s help the next generation 🙏❤️🌱🍀🌍

https://t.co/vE638ZQae2",Let ’ help next generation ️,0.0,0.0,0,1,False,"ClimateChange, GretaThunberg, cleanairforall, collectiveaction, ocean, CO2emissions, ClimateEmergency, greenlife, beach, veganlife, SaveTheChildren",,"Accra, Ghana"
1311384045008367633,Wed Sep 30 19:14:55 +0000 2020,"Data from a recent World Bank study show, Lagos. Nigeria residents are paying a very high price: the study estimates air pollution resulted in 11,200 premature deaths in 2018 alone. 😑 

https://t.co/gAeZFLaTF8 #airpollution #nigeria https://t.co/scUUAqvtdm","Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone",0.08,0.39499999999999996,7,5,False,"airpollution, nigeria",,
1303612072786366465,Wed Sep 09 08:31:52 +0000 2020,"Few slots remaining
Follow the link to register
#CleanAirForAll 
https://t.co/XjNwRymi92
#Nairobi #AirPollution #cleanenergy 
@Environment_Ke @SNVworld @KEFRIHQ @WaterTowersKe @EU_ENV @EnvAgency @ntvkenya @KTNNewsKE https://t.co/q9I8lqEieN",Few slots remaining Follow link register,-0.2,0.1,3,2,False,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Environment_Ke, SNVworld, KEFRIHQ, WaterTowersKe, EU_ENV, EnvAgency, ntvkenya, KTNNewsKE","Ngong, Kenya"
1304323503844470784,Fri Sep 11 07:38:51 +0000 2020,"Happening now: H.E. Hon. Lee Kinyanjui; The effects of Energy and Health Nexus has become a serious focus in recent days
#REWG202 #energy #AirQuality #Health #CleanAirForAll https://t.co/ZLToloiWrE",Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,-0.16666666666666666,0.4583333333333333,3,0,False,"REWG202, energy, AirQuality, Health, CleanAirForAll",,"Ngong, Kenya"
1311191548848201728,Wed Sep 30 06:30:00 +0000 2020,"Emissions from the transport sector are a major contributor to climate change and have a significant impact on air quality. What can be done to mitigate the issue? Read more #transport #ClimateChange #cleanair
https://t.co/H2HK7UWg88",Emissions transport sector major contributor climate change significant impact air quality What done mitigate issue Read,0.21875,0.6875,0,0,False,"transport, ClimateChange, cleanair",,
1311274532150349826,Wed Sep 30 11:59:45 +0000 2020,"#TheJamSession
#FreshAIR
#WCW
#WednesdayVibes
#WednesdayWisdom
#WednesdayThoughts
#WednesdayMotivation
#FinePeopleFromKenya
#BlackLivesMatter
@Dj_Burn
@HomeboyzRadio
@AndyYoung254 @QuellieO @ashleymuthui
LIGHT IT UP
@meme_ed @JoshuaNyati @dennokimg @Kklux @martin_kihara @ckisuke",LIGHT IT UP,0.4,0.7,1,1,,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter","Dj_Burn, HomeboyzRadio, AndyYoung254, QuellieO, ashleymuthui, meme_ed, JoshuaNyati, dennokimg, Kklux, martin_kihara, ckisuke",
1311274140486242305,Wed Sep 30 11:58:12 +0000 2020,"#TheJamSession
#FreshAIR
#WCW
#WednesdayVibes
#WednesdayWisdom
#WednesdayThoughts
#WednesdayMotivation
#FinePeopleFromKenya
#BlackLivesMatter
@Dj_Burn
@HomeboyzRadio
@AndyYoung254 @QuellieO @ashleymuthui
BMO
@meme_ed @JoshuaNyati @dennokimg @Kklux @martin_kihara @ckisuke",BMO,0.0,0.0,1,1,,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter","Dj_Burn, HomeboyzRadio, AndyYoung254, QuellieO, ashleymuthui, meme_ed, JoshuaNyati, dennokimg, Kklux, martin_kihara, ckisuke",
1311945160012554240,Fri Oct 02 08:24:35 +0000 2020,@Maurinbae trapping dust and other particulates,trapping dust particulates,0.0,0.0,1,0,,,Maurinbae,
1311697488441675777,Thu Oct 01 16:00:26 +0000 2020,"Here are a few HVAC marketing strategies that can lead to a higher return on investment in the form of contacts and conversions. 

These can be applied to lots of other industries too!

https://t.co/OImUiZenuB via @graphicmachine 
#HVAC #digitalmarketing https://t.co/HL3eHHzjou",Here HVAC marketing strategies lead higher return investment form contacts conversions These applied lots industries via,0.25,0.5,0,0,False,"HVAC, digitalmarketing",graphicmachine,
1289479927360675841,Sat Aug 01 08:35:46 +0000 2020,"@gkimega @mmtairo I honestly think its the client who influenced the final outcome of the Architects design. Several reasons can be the cause of change and two major ones are.
1. Trying to save money by removing architectural elements
2.  Lack of Construction details for the Removed elements.",I honestly think client influenced final outcome Architects design Several reasons cause change two major ones 1 Trying save money removing architectural elements 2 Lack Construction details Removed elements,0.165625,0.6,17,2,,,"gkimega, mmtairo",
1292565937300942848,Sun Aug 09 20:58:28 +0000 2020,"The basics of Chillers 
.
.
.
#hvac #likeabreeze #industrialrefrigeration #refrigerator https://t.co/9A1vgZAb6V",The basics Chillers,0.0,0.0,0,0,False,"hvac, likeabreeze, industrialrefrigeration, refrigerator",,"Ngong, Kenya"
1290598534841094145,Tue Aug 04 10:40:43 +0000 2020,"""Happiness is that state of consciousness which proceeds from the achievement of one's values."" 
-Coolplus Kenya 
#hvac #ClimateChange #coolpluskenya  #hvactechnicians #likeabreeze https://t.co/yvTPjbHPLe",`` Happiness state consciousness proceeds achievement one 's values '' -Coolplus Kenya,0.7,0.2,0,0,False,"hvac, ClimateChange, coolpluskenya, hvactechnicians, likeabreeze",,"Ngong, Kenya"
1313420191510999040,Tue Oct 06 10:05:50 +0000 2020,"Installation work's on going...
#CloudQoCoolingSystems
#Hapakazituu💪🏽 
#AirConditioning #HVAC  #realestateke https://t.co/z0JMjXWpUR",Installation work 's going ...,0.0,0.0,0,0,False,"CloudQoCoolingSystems, Hapakazituu, AirConditioning, HVAC, realestateke",,"Nairobi, Kenya"
1289517946214027264,Sat Aug 01 11:06:51 +0000 2020,@Giqundy @gkimega @mmtairo Same thing happens in the #HVAC field... https://t.co/REVpCk9kqc,Same thing happens field ...,0.0,0.125,0,0,False,HVAC,"Giqundy, gkimega, mmtairo","Nairobi, Kenya"
1309250076070477824,Thu Sep 24 21:55:17 +0000 2020,"Looking forward to speaking on an online, half-day #CleanAirForAll Symposium on Sept 29 co-hosted by the @LungAssociation",Looking forward speaking online half-day Symposium Sept 29 co-hosted,0.0,0.0,3,0,,CleanAirForAll,LungAssociation,
1313895031619624960,Wed Oct 07 17:32:41 +0000 2020,"⚠️ Air pollution is a threat to sustainable development &amp; the #GlobalGoals

🙌 It is a problem we can solve together &amp; will help achieve #CleanAirForAll

✅Promote renewable energy
✅Public transportation systems &amp; pedestrian &amp; cycle-friendly

https://t.co/5H5Vi1ZdC8
#ClearTheAir https://t.co/4BEcvs3BlY",️ Air pollution threat sustainable development amp It problem solve together amp help achieve Promote renewable energy Public transportation systems amp pedestrian amp cycle-friendly,0.0,0.06666666666666667,94,52,False,"GlobalGoals, CleanAirForAll, ClearTheAir",,
1302922584204419072,Mon Sep 07 10:52:05 +0000 2020,#CleanAirForAll #BlueSkies @UNEP_Africa @UNEP @Ecojesuit @JENA_Africa @rampehlobo @SammydeJesus5 @DBGreenAlliance @AJI_Ghana @caritasnairobi @KenyaCatholics @mosesdesdery @BenoitMusa @CatholicMediaN1 @EllyanneCGithae https://t.co/Vg3DzZzS1x,,0.0,0.0,10,3,False,"CleanAirForAll, BlueSkies","UNEP_Africa, UNEP, Ecojesuit, JENA_Africa, rampehlobo, SammydeJesus5, DBGreenAlliance, AJI_Ghana, caritasnairobi, KenyaCatholics, mosesdesdery, BenoitMusa, CatholicMediaN1, EllyanneCGithae","Nairobi, Kenya"
1303956247855722497,Thu Sep 10 07:19:30 +0000 2020,"Happening now: Air pollution is a major concern that is closely related to climate change and Mitigation of Air Pollution is key towards realization of green solutions
#CleanAirForAll @Environment_Ke @matatuindustry @LouAPCD https://t.co/ZmckTyBBIv",Happening Air pollution major concern closely related climate change Mitigation Air Pollution key towards realization green solutions,-0.034375,0.5499999999999999,2,3,False,CleanAirForAll,"Environment_Ke, matatuindustry, LouAPCD","Ngong, Kenya"
1303202932272312320,Tue Sep 08 05:26:06 +0000 2020,We are working with many partners and networks on this including @ANGA_AtmosSci @CleanAirJ @WestAfricaAQ @AirQualityKenya #AfricaAQ #CleanAirForAll https://t.co/wLBsxadWTR,We working many partners networks including,0.5,0.5,8,3,False,"AfricaAQ, CleanAirForAll","ANGA_AtmosSci, CleanAirJ, WestAfricaAQ, AirQualityKenya","Nairobi, Kenya"
1310999410097168389,Tue Sep 29 17:46:31 +0000 2020,Following you live #cleanairforall and thinking how #innovation can work for #AfricaAQ @AirQualityKenya @ANGA_AtmosSci https://t.co/UenEoTJu82,Following live thinking work,0.06818181818181818,0.3,3,2,False,"cleanairforall, innovation, AfricaAQ","AirQualityKenya, ANGA_AtmosSci","Nairobi, Kenya"
1302891912165240833,Mon Sep 07 08:50:13 +0000 2020,A major obstacle to achieving #CleanAirForAll in urban &amp; peri-urban areas in #Kenya is open burning of trash like the case here near #Kangemi market along #WaiyakiWay in #Nairobi. #WorldCleanAirDay #SeasonOfCreation @mwanadandadzi @WHOKenya @NemaKenya @Environment_Ke @davemunene https://t.co/mvyLcAeG30,A major obstacle achieving urban amp peri-urban areas open burning trash like case near market along,0.040625,0.35,17,7,False,"CleanAirForAll, Kenya, Kangemi, WaiyakiWay, Nairobi, WorldCleanAirDay, SeasonOfCreation","mwanadandadzi, WHOKenya, NemaKenya, Environment_Ke, davemunene",
1302981956003606532,Mon Sep 07 14:48:01 +0000 2020,"Work is now underway on our assessment of air pollution, climate change and sustainable economic development in Africa. 

More info and how you can contribute: https://t.co/EmYlHqznAr

#WorldCleanAirDay https://t.co/DRVjp8ndSV",Work underway assessment air pollution climate change sustainable economic development Africa More info contribute,0.35,0.35,11,4,False,WorldCleanAirDay,,
1303961011976798209,Thu Sep 10 07:38:26 +0000 2020,"Happening now: Mr. Simon Kimutai ,Chair Matatu Owners Association,  Inspection of vehicles is only done once a year and there is need for the government to invest in technologies that can continuously  monitor the level of emmissions  from public transport.
#CleanAirForAll https://t.co/JdRbnezuyb",Happening Mr. Simon Kimutai Chair Matatu Owners Association Inspection vehicles done year need government invest technologies continuously monitor level emmissions public transport,0.0,0.06666666666666667,2,2,False,CleanAirForAll,,"Ngong, Kenya"
1298637045448015873,Wed Aug 26 15:02:53 +0000 2020,Our article '#incar #exposure across #10globalcities' is now available in final form. Get a free PDF copy from here: https://t.co/1pbDWkRD07 @AirPollSurrey @UniSurreyNews @GCRF @TAPASNetwork @PhysicsofLifeUK @pfl4539 @GuildfordLL @EDFCleanAir @CleanSchoolAir @globalactplan https://t.co/b1X6WTrNJq,Our article across available final form Get free PDF copy,0.26666666666666666,0.7333333333333334,38,11,False,"incar, exposure, 10globalcities","AirPollSurrey, UniSurreyNews, GCRF, TAPASNetwork, PhysicsofLifeUK, pfl4539, GuildfordLL, EDFCleanAir, CleanSchoolAir, globalactplan",
1304998748913897472,Sun Sep 13 04:22:02 +0000 2020,#ScienceColonialism is rife in #GlobalSouth #AfricaAQ it is bad for us and bad for #science lets continue to call it out when it happens! https://t.co/fND0Bn84B2,rife bad us bad lets continue call happens,-0.6999999999999998,0.6666666666666666,7,2,False,"ScienceColonialism, GlobalSouth, AfricaAQ, science",,"Nairobi, Kenya"
1304846911363522561,Sat Sep 12 18:18:41 +0000 2020,That is insane! 1) it is bad science if the authors do not have any/ or limited local knowledge 2) science colonialism !!! and 3) I thinks this fits into your( @subu_caps ) earlier discussion on where AQ funding is directed https://t.co/HRLgTIOqYH,That insane 1 bad science authors any/ limited local knowledge 2 science colonialism 3 I thinks fits earlier discussion AQ funding directed,-0.3542857142857142,0.4619047619047619,6,2,False,,subu_caps,
1298825304572657665,Thu Aug 27 03:30:58 +0000 2020,What level of exposure is one exposed to in a #Vehicle #AfricaAQ @ANGA_AtmosSci @AirQualityKenya new publication now available @SEIresearch @WiLLiamAO2 @PMOsano https://t.co/PpDtegI2uZ,What level exposure one exposed new publication available,0.2681818181818182,0.42727272727272725,7,4,False,"Vehicle, AfricaAQ","ANGA_AtmosSci, AirQualityKenya, SEIresearch, WiLLiamAO2, PMOsano","Nairobi, Kenya"
1313833509266567168,Wed Oct 07 13:28:13 +0000 2020,"The reasons behind it all...
#conservation #CleanAirDay #geography #biking 

WHY I CYCLE? https://t.co/lx0xN9loeJ via @YouTube",The reasons behind ... WHY I CYCLE via,-0.4,0.7,0,0,False,"conservation, CleanAirDay, geography, biking",YouTube,
1302904808186277888,Mon Sep 07 09:41:27 +0000 2020,Public transport and the automation of public light system are among initiatives that are being promoted by @CityofKigali to reduce air pollution. @PudenceR #CleanAirForAll,Public transport automation public light system among initiatives promoted reduce air pollution,0.13333333333333333,0.27777777777777773,13,3,,CleanAirForAll,"CityofKigali, PudenceR",
1302977265349910530,Mon Sep 07 14:29:22 +0000 2020,"Love this. PLS automation should seriously taken into consideration. apart from air pollution reduction, PLS will solve one of major problems public transport has today like travel time. Promotion deserved.  #CleanAirForAll https://t.co/X8i6oYj4p7",Love PLS automation seriously taken consideration apart air pollution reduction PLS solve one major problems public transport today like travel time Promotion deserved,0.05729166666666667,0.4583333333333333,1,0,False,CleanAirForAll,,Rwanda
1299235074123104256,Fri Aug 28 06:39:14 +0000 2020,"The air we breathe makes me worry about our kids’ health.
While many can notice #Airpollution in #Kampala, very few people care to think about it. There’s urgent need to raise #Awareness among local #Communities for people to understand available data &amp; learn safety measures. https://t.co/xRIvVotb0d",The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,0.3,0.3,17,4,False,"Airpollution, Kampala, Awareness, Communities",,Makindye Military Baracks
1311606516169011200,Thu Oct 01 09:58:56 +0000 2020,"In @ESusWatch  9/2020 E bulletin💻, World marks  #cleanairday against the backdrop of the ‘forgotten 3 billion poor’ https://t.co/M3U3VT8le9 #airquality #cleanairforall @10YFP @jumuiya #EastAfrica #SDG3 #SDG7 #SDG11 #SDG12 #SDG13",In 9/2020 E bulletin World marks backdrop ‘ forgotten 3 billion poor ’,-0.4,0.6,7,1,False,"cleanairday, airquality, cleanairforall, EastAfrica, SDG3, SDG7, SDG11, SDG12, SDG13","ESusWatch, 10YFP, jumuiya",
1311250185562075136,Wed Sep 30 10:23:00 +0000 2020,"@BrianNakibinge @MChagara @newvisionwire @nemaug @Charity_Immy @GovUganda @Snduhukire Nema are accomplices in this saga.  I have seen a letter they wrote to Bunyoro kingdom but before the kingdom cud respond,they approved the ESIA",Nema accomplices saga I seen letter wrote Bunyoro kingdom kingdom cud respond approved ESIA,0.0,0.0,1,1,,,"BrianNakibinge, MChagara, newvisionwire, nemaug, Charity_Immy, GovUganda, Snduhukire",
1310512309710868480,Mon Sep 28 09:30:57 +0000 2020,@MChagara And that's what scares me the most @MChagara,And 's scares,0.0,0.0,1,1,,,"MChagara, MChagara",
1311244128395710464,Wed Sep 30 09:58:56 +0000 2020,"@MaserekaDavid It is definitely scary but if our government is serious, they could do a lot to protect our lives, our wildlife and our livestock but alas they don't care.
#climateEmergency #climateaction  #CleanAirForAll",It definitely scary government serious could lot protect lives wildlife livestock alas n't care,-0.41111111111111115,0.8888888888888888,0,1,,"climateEmergency, climateaction, CleanAirForAll",MaserekaDavid,
1311252624839241728,Wed Sep 30 10:32:42 +0000 2020,"@rtumusiime89 @BrianNakibinge @newvisionwire @nemaug @Charity_Immy @GovUganda @Snduhukire Exactly... But they keep retracting this statement time and again and emphasize that #Bugomaissafe yet its not safe. 🤦🏾
#saveBugomaforest #forestlivesmatter #CleanAirForAll",Exactly ... But keep retracting statement time emphasize yet safe 🤦,0.375,0.375,0,0,,"Bugomaissafe, saveBugomaforest, forestlivesmatter, CleanAirForAll","rtumusiime89, BrianNakibinge, newvisionwire, nemaug, Charity_Immy, GovUganda, Snduhukire",
